tweet_id,favorite_count,retweet_count
736392552031657984,19450,8407
736365877722001409,4367,1408
736225175608430592,8901,3115
736010884653420544,8652,3355
735991953473572864,3934,1283
735648611367784448,4397,1237
735635087207878657,6776,2659
735274964362878976,9629,4707
735256018284875776,3675,993
735137028879360001,3428,1092
734912297295085568,2993,572
734787690684657664,13745,7102
734776360183431168,2742,608
734559631394082816,1646,451
733828123016450049,3926,881
733822306246479872,4015,1141
733482008106668032,3438,1065
733460102733135873,4605,1451
733109485275860992,44619,17621
732732193018155009,2671,599
732726085725589504,3855,1003
732585889486888962,4016,868
732375214819057664,8832,2838
732005617171337216,16324,6154
731285275100512256,3798,1090
731156023742988288,4196,1434
730924654643314689,6682,2234
730573383004487680,5407,2435
730427201120833536,3809,1176
730211855403241472,4180,1182
730196704625098752,5339,2172
729854734790754305,4396,1268
729838605770891264,1856,431
729823566028484608,4358,1390
729463711119904772,6340,2586
729113531270991872,2054,370
728986383096946689,3460,917
728760639972315136,5090,1911
728751179681943552,3032,757
728653952833728512,3620,1169
728409960103686147,5383,2269
728387165835677696,3999,1075
728046963732717569,4722,1328
728035342121635841,4953,1872
728015554473250816,4479,1219
727685679342333952,3206,720
727644517743104000,6431,1962
727524757080539137,4900,1379
727314416056803329,3623,834
727286334147182592,3324,920
727175381690781696,4209,1540
727155742655025152,3983,1490
726935089318363137,7496,2738
726887082820554753,4195,1677
726828223124897792,3882,1124
726224900189511680,4811,1302
725842289046749185,7691,2970
725786712245440512,4537,1527
725729321944506368,5646,2009
725458796924002305,1541,703
724983749226668032,4040,1462
724771698126512129,2593,725
724405726123311104,5800,1847
724049859469295616,4738,1984
724046343203856385,2901,620
724004602748780546,4561,1790
723912936180330496,4236,1374
723688335806480385,8435,3347
723673163800948736,3291,1011
723179728551723008,5761,2110
722974582966214656,4493,1764
722613351520608256,5393,1831
721503162398597120,5086,2124
721001180231503872,2748,686
720785406564900865,3400,866
720775346191278080,2702,760
720415127506415616,4503,1681
720389942216527872,6974,2840
720340705894408192,3131,1098
720059472081784833,4229,1268
720043174954147842,5332,2253
719991154352222208,5281,1979
719704490224398336,4974,1645
719551379208073216,5515,2192
719367763014393856,3022,827
719339463458033665,4822,1403
719332531645071360,3711,1078
718971898235854848,3818,1231
718939241951195136,5720,1973
718631497683582976,20697,9126
718613305783398402,2669,542
718540630683709445,2730,1137
718460005985447936,2846,602
718454725339934721,5320,1685
718246886998687744,2115,565
718234618122661888,4217,1127
717841801130979328,2660,670
717790033953034240,3170,1272
717537687239008257,6281,2069
717428917016076293,1748,510
717421804990701568,3446,945
717047459982213120,6826,2135
717009362452090881,3583,1102
716802964044845056,4627,1317
716791146589110272,5204,1474
716730379797970944,1339,475
716447146686459905,14327,6643
716439118184652801,2574,247
716285507865542656,3041,1225
716080869887381504,5272,1935
715928423106027520,3485,987
715758151270801409,4085,1596
715733265223708672,5093,1920
715704790270025728,3055,634
715696743237730304,4257,1454
715680795826982913,4719,1813
715360349751484417,5955,1772
715342466308784130,3294,768
715220193576927233,2630,736
715200624753819648,5578,2110
715009755312439296,4550,1392
714982300363173890,4094,1166
714962719905021952,8028,4816
714957620017307648,4503,1595
714631576617938945,3571,1122
714606013974974464,3938,1038
714485234495041536,2962,1313
714258258790387713,3281,808
714251586676113411,3570,940
714214115368108032,2480,990
714141408463036416,4673,1569
713919462244790272,3564,869
713909862279876608,2078,616
713900603437621249,3062,829
713761197720473600,5308,1541
713411074226274305,4802,1440
713177543487135744,7854,3183
713175907180089344,4851,1630
712809025985978368,20378,7602
712717840512598017,13474,5616
712668654853337088,4531,1367
712438159032893441,5799,1756
712309440758808576,269,26
712097430750289920,4144,1172
712092745624633345,3211,1016
712085617388212225,3531,556
712065007010385924,2451,700
711998809858043904,0,138
711968124745228288,8776,2601
711743778164514816,3095,1101
711732680602345472,9756,4653
711694788429553666,35865,20500
711652651650457602,4228,1037
711363825979756544,3996,1287
711306686208872448,3596,819
711008018775851008,3275,710
710997087345876993,4960,1561
710844581445812225,2775,779
710833117892898816,2937,606
710658690886586372,2529,636
710609963652087808,5227,2624
710588934686908417,4968,2107
710296729921429505,2574,833
710283270106132480,2308,580
710272297844797440,4945,1425
710269109699739648,2613,1257
710153181850935296,3153,1006
710140971284037632,3017,1008
710117014656950272,5999,2233
709918798883774466,3250,1215
709901256215666688,732,112
709852847387627521,3824,1336
709566166965075968,3865,1367
709556954897764353,3593,1204
709519240576036864,1620,277
709449600415961088,2420,665
709409458133323776,2855,788
709225125749587968,2615,647
709207347839836162,13755,6567
709198395643068416,2634,721
709179584944730112,2213,763
709158332880297985,2236,470
709042156699303936,5197,1864
708853462201716736,1941,745
708845821941387268,3226,1015
708834316713893888,1860,571
708810915978854401,18036,7848
708738143638450176,2997,917
708711088997666817,2790,834
708479650088034305,2768,765
708469915515297792,3357,926
708400866336894977,17516,11330
708356463048204288,3929,1520
708349470027751425,2568,831
708149363256774660,4672,1727
708130923141795840,3707,943
708119489313951744,2937,1102
708109389455101952,2124,610
708026248782585858,4799,2166
707995814724026368,3385,1273
707983188426153984,52,2
707969809498152960,2941,1097
707776935007539200,3593,1079
707741517457260545,2718,696
707738799544082433,4495,2785
707693576495472641,3765,1133
707629649552134146,2834,997
707610948723478529,18557,7236
707420581654872064,2499,789
707411934438625280,2486,673
707387676719185920,3835,1490
707377100785885184,3603,1214
707315916783140866,2698,727
707297311098011648,3022,903
707059547140169728,2796,759
707038192327901184,2404,900
707021089608753152,4433,1540
707014260413456384,2502,664
706904523814649856,15961,8830
706901761596989440,2264,680
706681918348251136,3627,1103
706644897839910912,2814,1224
706593038911545345,2363,718
706538006853918722,3778,1580
706516534877929472,3404,1150
706346369204748288,3768,1035
706310011488698368,23443,9034
706291001778950144,1861,522
706265994973601792,2979,1030
706169069255446529,4291,2511
706166467411222528,5636,1819
706153300320784384,1632,437
705975130514706432,3397,842
705970349788291072,3440,1008
705898680587526145,2597,643
705786532653883392,2132,596
705591895322394625,3475,1308
705475953783398401,3231,1045
705442520700944385,4877,1859
705428427625635840,4188,1931
705239209544720384,3290,854
705223444686888960,2829,900
705102439679201280,2342,585
705066031337840642,2378,683
704871453724954624,4585,1245
704859558691414016,2462,612
704847917308362754,5594,1727
704819833553219584,2906,1136
704761120771465216,7283,3257
704499785726889984,3212,1124
704491224099647488,840,97
704480331685040129,3723,1197
704364645503647744,8804,3999
704347321748819968,1729,393
704134088924532736,1653,519
704113298707505153,2031,629
704054845121142784,3201,1028
703774238772166656,2020,526
703769065844768768,3621,1276
703631701117943808,2853,772
703611486317502464,4229,1709
703425003149250560,4162,1559
703407252292673536,2685,786
703382836347330562,3837,1285
703356393781329922,2085,429
703268521220972544,2152,618
703079050210877440,8064,3494
703041949650034688,28996,14198
702932127499816960,2825,811
702899151802126337,1772,509
702684942141153280,3516,1215
702671118226825216,2398,634
702598099714314240,11332,3712
702539513671897089,3134,1091
702332542343577600,3491,1755
702321140488925184,3604,1156
702276748847800320,2706,860
702217446468493312,5268,1526
701981390485725185,3755,1106
701952816642965504,4167,1149
701889187134500865,3905,1558
701805642395348998,3752,1900
701601587219795968,2299,523
701570477911896070,3080,1055
701545186879471618,2902,680
701214700881756160,13475,5812
700890391244103680,2437,653
700864154249383937,2828,685
700847567345688576,2637,558
700796979434098688,2669,1085
700747788515020802,25130,10673
700518061187723268,2887,915
700505138482569216,2487,646
700462010979500032,4537,2031
700167517596164096,2903,836
700151421916807169,2450,754
700143752053182464,8282,3129
700062718104104960,2890,778
700029284593901568,2262,661
700002074055016451,3627,1529
699801817392291840,3345,1088
699788877217865730,2458,557
699779630832685056,3039,1397
699775878809702401,2150,690
699691744225525762,11252,5174
699446877801091073,6515,2938
699434518667751424,2384,577
699423671849451520,1505,383
699413908797464576,2258,688
699370870310113280,2053,497
699323444782047232,3466,983
699088579889332224,2451,715
699079609774645248,2677,745
699072405256409088,3296,1325
699060279947165696,4173,2059
699036661657767936,2863,1345
698989035503689728,3701,1113
698953797952008193,2975,1020
698907974262222848,2787,699
698710712454139905,2710,774
698703483621523456,1608,425
698635131305795584,1400,388
698549713696649216,2536,704
698355670425473025,2046,516
698342080612007937,2485,1074
698262614669991936,5214,2268
698195409219559425,18408,6750
698178924120031232,3084,830
697995514407682048,1665,372
697990423684476929,3592,1451
697943111201378304,2638,776
697881462549430272,3313,1337
697630435728322560,1909,614
697616773278015490,3467,1144
697596423848730625,3306,1425
697575480820686848,2250,572
697516214579523584,2281,1282
697482927769255936,2662,765
697463031882764288,3748,1552
697270446429966336,5131,2087
697259378236399616,3611,1136
697255105972801536,3316,1315
697242256848379904,2753,751
696900204696625153,3492,1156
696894894812565505,2594,758
696886256886657024,5317,2016
696877980375769088,2689,802
696754882863349760,1615,396
696744641916489729,2293,1069
696713835009417216,2613,757
696518437233913856,4274,1887
696490539101908992,1339,170
696488710901260288,2788,1166
696405997980676096,3531,1284
696100768806522880,2125,750
695816827381944320,3287,1320
695794761660297217,3490,880
695767669421768709,2060,854
695629776980148225,5020,2377
695446424020918272,4787,2026
695409464418041856,9460,4017
695314793360662529,4004,1675
695095422348574720,2888,684
695074328191332352,3116,1239
695064344191721472,1771,685
695051054296211456,2918,885
694925794720792577,2965,1043
694905863685980160,3046,1053
694669722378485760,26068,13517
694356675654983680,1653,328
694352839993344000,2244,700
694342028726001664,1727,557
694329668942569472,2203,569
694206574471057408,4582,2297
694183373896572928,3236,1040
694001791655137281,3705,1176
693993230313091072,2044,457
693942351086120961,1896,413
693647888581312512,2961,673
693644216740769793,1473,150
693642232151285760,2790,472
693629975228977152,2685,894
693622659251335168,1691,422
693590843962331137,5565,2233
693582294167244802,1802,292
693486665285931008,1941,698
693280720173801472,3669,1403
693267061318012928,2622,925
693262851218264065,2459,568
693231807727280129,3133,841
693155686491000832,8668,3622
693109034023534592,1889,695
693095443459342336,2056,523
692919143163629568,2926,838
692905862751522816,2683,998
692901601640583168,1971,682
692894228850999298,2511,910
692828166163931137,3148,998
692752401762250755,7496,4124
692568918515392513,4739,1737
692535307825213440,3504,1529
692530551048294401,2021,474
692423280028966913,1618,265
692417313023332352,10275,3917
692187005137076224,2768,929
692158366030913536,2369,896
692142790915014657,1798,438
692041934689402880,3724,1424
692017291282812928,3153,1081
691820333922455552,4329,1860
691793053716221953,8910,4732
691756958957883396,3179,1161
691675652215414786,2116,577
691483041324204033,2608,656
691459709405118465,4449,1294
691444869282295808,2890,955
691416866452082688,21253,8689
691321916024623104,2828,747
691096613310316544,3253,1019
691090071332753408,1867,385
690989312272396288,6513,3282
690959652130045952,3902,1421
690938899477221376,4536,2245
690932576555528194,3602,1143
690735892932222976,4134,1442
690728923253055490,2384,597
690690673629138944,2547,898
690649993829576704,1435,325
690607260360429569,313,19
690597161306841088,2163,681
690400367696297985,2041,509
690374419777196032,3560,972
690360449368465409,2925,1006
690348396616552449,1644,573
690248561355657216,1845,477
690021994562220032,3056,1180
690015576308211712,2740,836
690005060500217858,4004,1907
689999384604450816,1561,424
689993469801164801,1618,518
689977555533848577,1490,502
689905486972461056,2651,787
689877686181715968,3323,1344
689835978131935233,2369,850
689661964914655233,3501,1052
689659372465688576,11394,4412
689623661272240129,2467,748
689599056876867584,12795,6265
689557536375177216,2257,519
689517482558820352,3735,1609
689289219123089408,2476,1056
689283819090870273,3624,1250
689280876073582592,2197,819
689275259254616065,1273,285
689255633275777024,2805,1212
689154315265683456,3348,1128
689143371370250240,2232,579
688916208532455424,3003,983
688908934925697024,2310,874
688898160958271489,2307,890
688894073864884227,2462,792
688828561667567616,1508,420
688804835492233216,1043,227
688789766343622656,2434,759
688547210804498433,2862,789
688519176466644993,2520,825
688385280030670848,10180,5035
688211956440801280,2426,937
688179443353796608,2328,669
688116655151435777,3093,888
688064179421470721,1878,408
687841446767013888,6009,2872
687826841265172480,2989,1292
687818504314159109,2758,1080
687807801670897665,2625,801
687732144991551489,1935,750
687704180304273409,2660,950
687664829264453632,2121,576
687494652870668288,2104,654
687480748861947905,1760,281
687476254459715584,2187,619
687460506001633280,2243,614
687399393394311168,2081,702
687317306314240000,22073,10411
687312378585812992,4777,2146
687127927494963200,6004,2591
687124485711986689,2371,577
687109925361856513,6370,2803
687102708889812993,2571,1124
687096057537363968,2449,695
686947101016735744,9433,3582
686760001961103360,3852,1551
686749460672679938,3812,1666
686730991906516992,4543,1350
686683045143953408,3072,912
686618349602762752,4042,1544
686606069955735556,2071,607
686394059078897668,1928,769
686386521809772549,3553,996
686377065986265092,2433,637
686358356425093120,2398,776
686286779679375361,4392,1887
686050296934563840,2420,836
686035780142297088,1274,138
686034024800862208,3424,1324
686007916130873345,2704,472
686003207160610816,2009,735
685973236358713344,2326,611
685943807276412928,1801,696
685906723014619143,8277,3303
685681090388975616,2069,140
685667379192414208,2579,666
685663452032069632,3557,1656
685641971164143616,3218,885
685547936038666240,35052,17465
685532292383666176,3336,1298
685325112850124800,10471,4535
685321586178670592,2910,735
685315239903100929,3676,1234
685307451701334016,2262,496
685268753634967552,3419,1371
685198997565345792,2566,764
685169283572338688,4489,1620
684969860808454144,2374,421
684959798585110529,7004,3487
684940049151070208,3523,1191
684926975086034944,3849,552
684914660081053696,3848,1662
684902183876321280,2053,605
684880619965411328,2305,936
684830982659280897,38551,24514
684800227459624960,2979,1124
684594889858887680,9843,4016
684588130326986752,4489,1592
684567543613382656,3312,1418
684538444857667585,2915,1085
684481074559381504,4249,1320
684460069371654144,2169,628
684241637099323392,8999,3727
684225744407494656,1369,239
684222868335505415,4225,1563
684200372118904832,2394,1177
684195085588783105,2108,595
684188786104872960,3831,1343
684177701129875456,2215,764
684147889187209216,3265,1703
684122891630342144,2176,539
684097758874210310,4515,1621
683857920510050305,4163,1262
683852578183077888,2111,397
683849932751646720,2896,1116
683834909291606017,2880,1265
683828599284170753,3053,1195
683773439333797890,3684,1533
683742671509258241,7162,3781
683515932363329536,8058,3291
683498322573824003,3469,1095
683481228088049664,2878,1118
683462770029932544,2676,761
683449695444799489,4290,1837
683391852557561860,8356,2702
683357973142474752,3238,1059
683142553609318400,3162,1173
683111407806746624,3736,1034
683098815881154561,2361,736
683078886620553216,2176,634
683030066213818368,2370,832
682962037429899265,26239,15043
682808988178739200,1953,210
682788441537560576,2706,1258
682750546109968385,1674,494
682697186228989953,1440,397
682662431982772225,3326,1207
682638830361513985,2266,675
682429480204398592,3769,1320
682406705142087680,8319,2019
682393905736888321,2441,773
682389078323662849,1828,518
682303737705140231,3389,1135
682259524040966145,4578,1375
682242692827447297,3566,1341
682088079302213632,20108,11271
682059653698686977,5442,1915
682047327939461121,3525,1088
682032003584274432,7223,2294
682003177596559360,3464,1722
681981167097122816,3043,1161
681891461017812993,2706,951
681694085539872773,14010,4581
681679526984871937,1923,499
681654059175129088,2903,1045
681610798867845120,2100,533
681579835668455424,3893,1489
681523177663676416,15749,6620
681340665377193984,1803,313
681339448655802368,10202,4598
681320187870711809,2918,863
681302363064414209,4347,2072
681297372102656000,3490,1091
681281657291280384,3520,1258
681261549936340994,1597,308
681242418453299201,1645,624
681231109724700672,2629,540
681193455364796417,4077,1691
680970795137544192,2665,749
680959110691590145,4986,2243
680940246314430465,3544,1225
680934982542561280,2285,497
680913438424612864,2609,705
680889648562991104,1945,418
680836378243002368,3766,1513
680805554198020098,2370,751
680801747103793152,2600,925
680798457301471234,3134,1182
680609293079592961,2906,816
680583894916304897,3939,1514
680497766108381184,4639,2162
680494726643068929,1879,542
680473011644985345,2778,844
680440374763077632,1583,564
680221482581123072,1598,329
680206703334408192,3115,1323
680191257256136705,2356,577
680176173301628928,4263,1760
680161097740095489,2538,828
680145970311643136,3955,1972
680130881361686529,2519,1078
680115823365742593,2972,1028
680100725817409536,3891,1554
680085611152338944,13959,10034
680070545539371008,2818,994
680055455951884288,18278,8067
679877062409191424,2155,726
679872969355714560,2365,749
679862121895714818,2678,706
679854723806179328,3143,1402
679844490799091713,2593,887
679828447187857408,39726,15839
679777920601223168,3390,1281
679736210798047232,2311,918
679729593985699840,2367,937
679722016581222400,1817,539
679530280114372609,5208,2347
679527802031484928,2892,823
679511351870550016,3711,1461
679503373272485890,3484,1673
679475951516934144,2304,728
679462823135686656,34856,21324
679405845277462528,2594,1364
679158373988876288,23568,9193
679148763231985668,3028,1163
679132435750195208,3253,1314
679111216690831360,6514,2893
679062614270468097,18712,9299
679047485189439488,2460,781
679001094530465792,3075,1378
678991772295516161,2537,1333
678969228704284672,1796,528
678800283649069056,2810,1018
678798276842360832,3804,1350
678774928607469569,3037,1043
678767140346941444,3864,1553
678764513869611008,1788,544
678755239630127104,7802,3741
678740035362037760,4099,1926
678708137298427904,6082,2753
678675843183484930,3155,1680
678643457146150913,2250,489
678446151570427904,4358,1785
678424312106393600,5916,2880
678410210315247616,4640,2072
678399652199309312,61794,30742
678396796259975168,1731,478
678389028614488064,2044,473
678380236862578688,2655,1020
678341075375947776,1896,612
678334497360859136,1427,304
678278586130948096,12531,6857
678255464182861824,1726,418
678023323247357953,2095,439
678021115718029313,15018,7148
677961670166224897,3701,1879
677918531514703872,1476,463
677895101218201600,5275,2384
677716515794329600,3323,1104
677700003327029250,3689,1622
677698403548192770,1332,363
677687604918272002,2681,950
677673981332312066,3603,1677
677662372920729601,2134,1101
677644091929329666,2040,886
677573743309385728,2322,819
677565715327688705,1409,513
677557565589463040,2665,1322
677547928504967168,7568,4076
677530072887205888,1161,250
677335745548390400,3328,2017
677334615166730240,1477,328
677331501395156992,1189,265
677328882937298944,3938,1693
677314812125323265,1799,611
677301033169788928,1362,471
677269281705472000,2164,790
677228873407442944,3837,1840
677187300187611136,2981,1033
676975532580409345,3015,1203
676957860086095872,2395,907
676949632774234114,1413,448
676948236477857792,2354,980
676946864479084545,1844,426
676942428000112642,2261,855
676936541936185344,13809,5515
676916996760600576,3231,2002
676897532954456065,2426,817
676864501615042560,2294,808
676821958043033607,25124,17605
676819651066732545,1957,741
676811746707918848,1536,469
676776431406465024,5405,2249
676617503762681856,3149,1108
676613908052996102,1183,219
676606785097199616,2039,490
676603393314578432,1280,440
676593408224403456,4954,2410
676590572941893632,1001,142
676588346097852417,2533,896
676582956622721024,1310,312
676575501977128964,2807,1254
676533798876651520,2025,621
676496375194980353,1641,602
676470639084101634,12616,5224
676440007570247681,1863,748
676430933382295552,1526,385
676263575653122048,2243,609
676237365392908289,1335,331
676219687039057920,67100,31989
676215927814406144,1881,661
676191832485810177,2478,1145
676146341966438401,2077,744
676121918416756736,2335,1297
676101918813499392,3042,1284
676098748976615425,3279,1623
676089483918516224,1431,483
675898130735476737,1774,653
675891555769696257,2297,976
675888385639251968,2581,1067
675878199931371520,4531,1570
675870721063669760,1783,632
675853064436391936,2927,1460
675849018447167488,1027,172
675845657354215424,2477,1000
675822767435051008,1652,591
675820929667219457,1140,260
675798442703122432,11101,3787
675781562965868544,1750,537
675740360753160193,1257,388
675710890956750848,2046,928
675707330206547968,2154,771
675706639471788032,693,106
675534494439489536,1953,470
675531475945709568,1276,428
675522403582218240,1122,316
675517828909424640,1414,507
675501075957489664,18482,6485
675497103322386432,3397,1443
675489971617296384,1406,672
675483430902214656,1985,1081
675432746517426176,1623,627
675372240448454658,1838,563
675362609739206656,1136,262
675354435921575936,35178,18963
675349384339542016,4237,2532
675334060156301312,3007,1436
675166823650848770,3920,1795
675153376133427200,6072,2734
675149409102012420,4037,1878
675147105808306176,1026,273
675146535592706048,1300,349
675145476954566656,2305,1011
675135153782571009,1398,542
675113801096802304,2120,877
675111688094527488,1042,283
675109292475830276,3006,1259
675047298674663426,1141,366
675015141583413248,2918,1335
675006312288268288,1057,252
675003128568291329,1672,517
674999807681908736,2433,1232
674805413498527744,934,391
674800520222154752,3240,949
674793399141146624,2697,1225
674790488185167872,1180,278
674788554665512960,871,230
674781762103414784,2169,1335
674774481756377088,1213,532
674767892831932416,1981,883
674764817387900928,852,263
674754018082705410,1456,488
674752233200820224,1580,516
674743008475090944,1514,607
674742531037511680,527,55
674739953134403584,1194,437
674737130913071104,693,103
674690135443775488,1237,510
674670581682434048,1751,729
674664755118911488,994,276
674646392044941312,1533,557
674644256330530816,1111,311
674638615994089473,1806,650
674632714662858753,1617,637
674606911342424069,1013,115
674468880899788800,6676,2275
674447403907457024,1137,393
674436901579923456,1198,426
674422304705744896,1536,592
674416750885273600,731,157
674410619106390016,1289,515
674394782723014656,1607,635
674372068062928900,931,346
674330906434379776,602,83
674318007229923329,1516,570
674307341513269249,12129,7641
674291837063053312,15817,6533
674271431610523648,1682,800
674269164442398721,961,255
674265582246694913,1766,936
674262580978937856,1391,498
674255168825880576,1581,619
674082852460433408,804,186
674075285688614912,1047,316
674063288070742018,6769,2450
674053186244734976,3576,1441
674051556661161984,1564,530
674045139690631169,1520,710
674042553264685056,772,142
674038233588723717,1176,456
674036086168010753,906,240
674024893172875264,1914,1360
674019345211760640,1208,340
674014384960745472,1676,714
674008982932058114,1297,393
673956914389192708,2091,1069
673919437611909120,1251,401
673906403526995968,3406,1799
673887867907739649,994,274
673716320723169284,3289,843
673715861853720576,3815,2303
673711475735838725,1114,325
673709992831262724,908,306
673708611235921920,1153,315
673707060090052608,1177,434
673705679337693185,1337,439
673700254269775872,1532,638
673697980713705472,4067,2165
673689733134946305,1855,700
673688752737402881,1325,534
673686845050527744,1544,479
673680198160809984,1460,521
673662677122719744,1339,397
673656262056419329,769,265
673636718965334016,1194,404
673612854080196609,1691,802
673583129559498752,1273,403
673580926094458881,882,297
673576835670777856,1482,613
673363615379013632,1088,338
673359818736984064,1558,728
673355879178194945,1606,652
673352124999274496,1761,597
673350198937153538,784,229
673345638550134785,2700,1422
673343217010679808,1038,289
673342308415348736,1362,649
673320132811366400,14441,8705
673317986296586240,924,293
673295268553605120,8046,3484
673270968295534593,1134,400
673240798075449344,1510,798
673213039743795200,2410,929
673148804208660480,1822,688
672997845381865473,2092,786
672995267319328768,1001,328
672988786805112832,1039,314
672984142909456390,1338,593
672980819271634944,1930,1079
672975131468300288,1813,1015
672970152493887488,1019,391
672968025906282496,1405,602
672964561327235073,1530,701
672902681409806336,1452,550
672898206762672129,944,459
672884426393653248,1661,897
672877615439593473,1096,405
672834301050937345,1398,623
672828477930868736,1343,533
672640509974827008,1032,348
672622327801233409,1377,542
672614745925664768,1302,644
672609152938721280,1180,424
672604026190569472,1188,445
672594978741354496,1411,661
672591762242805761,1014,367
672591271085670400,782,207
672538107540070400,1089,404
672523490734551040,696,189
672488522314567680,1187,482
672482722825261057,1221,665
672481316919734272,757,137
672475084225949696,1529,770
672466075045466113,1447,598
672272411274932228,6888,3677
672267570918129665,1588,666
672264251789176834,1212,383
672256522047614977,2999,1699
672254177670729728,1515,800
672248013293752320,1833,656
672245253877968896,733,169
672239279297454080,953,347
672231046314901505,1956,1089
672222792075620352,833,231
672205392827572224,2414,1270
672169685991993344,1074,408
672160042234327040,918,395
672139350159835138,1876,792
672125275208069120,2578,1253
672095186491711488,1063,395
672082170312290304,1003,402
672068090318987265,1389,564
671896809300709376,9016,4519
671891728106971137,1415,618
671882082306625538,3693,1488
671879137494245376,1507,748
671874878652489728,1330,601
671866342182637568,1191,548
671855973984772097,977,502
671789708968640512,7527,3811
671768281401958400,1269,572
671763349865160704,1788,999
671744970634719232,1430,841
671743150407421952,779,248
671735591348891648,1534,819
671729906628341761,9119,4795
671561002136281088,13679,7931
671550332464455680,967,229
671547767500775424,1444,658
671544874165002241,2126,1145
671542985629241344,1166,616
671538301157904385,993,436
671536543010570240,1253,441
671533943490011136,1092,631
671528761649688577,896,280
671520732782923777,1499,582
671518598289059840,1010,319
671511350426865664,1734,791
671504605491109889,7495,3866
671497587707535361,980,481
671488513339211776,1073,516
671486386088865792,621,226
671485057807351808,806,253
671390180817915904,1513,805
671362598324076544,1193,325
671357843010908160,426,157
671355857343524864,508,119
671347597085433856,1031,476
671186162933985280,788,241
671182547775299584,1193,378
671166507850801152,931,390
671163268581498880,1763,1198
671159727754231808,401,89
671154572044468225,769,241
671151324042559489,714,166
671147085991960577,713,254
671141549288370177,1246,713
671138694582165504,996,448
671134062904504320,796,212
671122204919246848,3729,2763
671115716440031232,1436,842
671109016219725825,1225,478
670995969505435648,1175,317
670842764863651840,7989,4324
670840546554966016,634,213
670838202509447168,1189,758
670833812859932673,474,135
670832455012716544,780,242
670826280409919488,5961,4485
670823764196741120,824,205
670822709593571328,647,105
670815497391357952,3410,1708
670811965569282048,1202,295
670807719151067136,1234,546
670804601705242624,2098,1035
670803562457407488,362,95
670797304698376195,780,262
670792680469889025,889,298
670789397210615808,700,255
670786190031921152,640,218
670783437142401025,872,431
670782429121134593,1691,863
670780561024270336,831,317
670778058496974848,345,77
670764103623966721,1154,466
670755717859713024,475,123
670733412878163972,1030,558
670727704916926465,887,403
670717338665226240,1301,547
670704688707301377,814,405
670691627984359425,632,266
670679630144274432,799,315
670676092097810432,267,45
670668383499735048,11452,5537
670474236058800128,1635,835
670468609693655041,375,90
670465786746662913,1048,608
670452855871037440,580,225
670449342516494336,1264,729
670444955656130560,7120,2153
670442337873600512,690,213
670435821946826752,1127,570
670434127938719744,1501,708
670433248821026816,345,122
670428280563085312,1484,694
670427002554466305,551,179
670421925039075328,1415,709
670420569653809152,668,342
670417414769758208,604,350
670411370698022913,2176,991
670408998013820928,600,249
670403879788544000,460,173
670385711116361728,593,234
670374371102445568,785,295
670361874861563904,344,71
670338931251150849,451,122
670319130621435904,4110,1359
670303360680108032,452,151
670290420111441920,750,315
670093938074779648,1106,365
670086499208155136,740,275
670079681849372674,2390,1373
670073503555706880,1674,874
670069087419133954,676,278
670061506722140161,822,373
670055038660800512,716,357
670046952931721218,684,191
670040295598354432,801,118
670037189829525505,625,306
670003130994700288,352,100
669993076832759809,344,92
669972011175813120,471,175
669970042633789440,317,65
669942763794931712,536,183
669926384437997569,400,115
669923323644657664,250,64
669753178989142016,858,431
669749430875258880,289,71
669684865554620416,551,99
669683899023405056,412,119
669682095984410625,375,146
669680153564442624,712,311
669661792646373376,860,482
669625907762618368,3769,1963
669603084620980224,1006,401
669597912108789760,550,163
669583744538451968,1587,1017
669573570759163904,467,156
669571471778410496,1684,1085
669567591774625800,248,61
669564461267722241,413,133
669393256313184256,383,83
669375718304980992,1425,792
669371483794317312,524,196
669367896104181761,485,172
669363888236994561,669,252
669359674819481600,390,134
669354382627049472,2889,1390
669353438988365824,687,281
669351434509529089,474,207
669328503091937280,1081,452
669327207240699904,610,127
669324657376567296,525,223
669216679721873412,958,422
669214165781868544,468,183
669203728096960512,1074,522
669037058363662336,698,336
669015743032369152,785,403
669006782128353280,610,269
669000397445533696,22118,6965
668994913074286592,468,254
668992363537309700,802,381
668989615043424256,726,356
668988183816871936,961,516
668986018524233728,578,183
668981893510119424,573,340
668979806671884288,842,382
668975677807423489,1386,641
668967877119254528,161,25
668960084974809088,757,263
668955713004314625,300,77
668932921458302977,284,63
668902994700836864,338,107
668892474547511297,422,164
668872652652679168,566,322
668852170888998912,479,184
668826086256599040,467,150
668815180734689280,610,291
668779399630725120,749,409
668655139528511488,562,233
668645506898350081,962,588
668643542311546881,939,576
668641109086707712,1145,573
668636665813057536,1114,528
668633411083464705,3024,1788
668631377374486528,763,349
668627278264475648,341,123
668625577880875008,417,140
668623201287675904,1551,851
668620235289837568,211,45
668614819948453888,654,341
668587383441514497,1760,1174
668567822092664832,265,62
668544745690562560,561,250
668542336805281792,497,231
668537837512433665,265,79
668528771708952576,496,242
668507509523615744,345,116
668496999348633600,436,146
668484198282485761,453,253
668480044826800133,491,162
668466899341221888,936,560
668297328638447616,656,319
668291999406125056,264,34
668286279830867968,535,149
668274247790391296,886,248
668268907921326080,592,261
668256321989451776,1385,667
668248472370458624,1056,523
668237644992782336,6614,3100
668226093875376128,323,115
668221241640230912,537,215
668204964695683073,586,206
668190681446379520,696,210
